"subject" "activity" "measure" "mean"
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.700058813130952
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.0429131959297619
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.6993724965
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.mean.." -0.614433901142857
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.00994988840952381
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag.std.." -0.682391299952381
15 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...X" -0.587889037071429
15 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Y" -0.654041848642857
15 "WALKING_DOWNSTAIRS" "fBodyGyro.mean...Z" -0.587669661928571
15 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...X" 0.0129270892190476
15 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" -0.109254501685714
15 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" 0.0356634712880952
15 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.737285162380952
15 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.672471540571429
15 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.715283811666667
15 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.282538037142857
15 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.02185442325
15 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.12135810952381
15 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" -0.599933050309524
15 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.467331727166667
15 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.654798945278571
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0391138858030952
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0117487947940476
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" 0.0217989488595238
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.642421733247619
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.544497888380952
15 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.748517633571429
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.634892475666667
15 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.595582079619048
15 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.548997041257143
15 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." -0.558026156733333
15 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0621074546942857
15 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0553427903166667
15 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.0904161604761905
15 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.699894951428571
15 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.663049778785714
15 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.656773002357143
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.0863364112380952
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.029425773547619
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0483905219090476
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.595804216166667
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.720898408809524
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.628040059342857
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.678111140523809
15 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.69003772897619
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.615407422404762
15 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.613353142878571
15 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.663289494523809
15 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" -0.000737581547619047
15 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.0782535151161905
15 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.968758408333333
15 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.9416934
15 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.929282791428571
15 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.548997041257143
15 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." -0.558026156733333
15 "WALKING_UPSTAIRS" "angle.tBodyAccJerkMean..gravityMean." 0.0603763820625
15 "WALKING_UPSTAIRS" "angle.tBodyAccMean.gravity." -0.00279892581041667
15 "WALKING_UPSTAIRS" "angle.tBodyGyroJerkMean.gravityMean." -0.126916407895833
15 "WALKING_UPSTAIRS" "angle.tBodyGyroMean.gravityMean." 0.10972500575
15 "WALKING_UPSTAIRS" "angle.X.gravityMean." -0.462846103333333
15 "WALKING_UPSTAIRS" "angle.Y.gravityMean." 0.114527214208333
15 "WALKING_UPSTAIRS" "angle.Z.gravityMean." -0.0411921595795833
15 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.779619555625
15 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.697493545166667
15 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.7936817875
15 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.190873555146458
15 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.0548325182291667
15 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" -0.0353189377354167
15 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.753318823645833
15 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.639209839208333
15 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.732645082083333
15 "WALKING_UPSTAIRS" "fBodyAccJemeanrk.energy...Y" -0.912339705375
15 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.805938958541667
15 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.774488306166667
15 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.85432057125
15 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.0394216290916667
15 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.248238562791667
15 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.143509128460417
15 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.797581098583333
15 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.762800150625
15 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.875387731041667
15 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.748587313270833
15 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." 0.02499401318125
15 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.7737479025
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.780168166895833
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.188605700891729
15 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.786864845208333
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.872715912916667
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.100807872
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.884187324375
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.8094184925
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." -0.1291437224125
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.796782843541667
15 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.797289248291667
15 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.7993467678
15 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.762637257583333
15 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.2104103653125
15 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.2619990198125
15 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.112087318331667
15 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.822859892291667
15 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.756313161666667
15 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.773606480416667
15 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.270130593125
15 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0181195912229167
15 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.1044413256375
15 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.759842101729167
15 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.642796886395833
15 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.739664825208333
15 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0765111160833333
15 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" 0.0176450176979167
15 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" 0.01426787542375
15 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.7927290591875
15 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.760945196875
15 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.865571970833333
15 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.797410055708333
15 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.782676201104167
15 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.706627099895833
15 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.737581998958333
15 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.05524740971875
15 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0482788188541667
15 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.101591817895833
15 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.815038530625
15 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.770027838125
15 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.752828983145833
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.077818307
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0462232941458333
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0366073492291667
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.854839683125
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.870081953958333
15 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.83356028
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.857386180833333
15 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.873668840625
15 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.7240382738125
15 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.778097166375
15 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.675902920833333
15 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.0633001080833333
15 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.0684786908541667
15 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.977864769166667
15 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.971903245
15 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.957341948541667
15 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.706627099895833
15 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.737581998958333
16 "LAYING" "angle.tBodyAccJerkMean..gravityMean." 0.0167975834857143
16 "LAYING" "angle.tBodyAccMean.gravity." -0.0177701272228571
16 "LAYING" "angle.tBodyGyroJerkMean.gravityMean." -0.0254312480142857
16 "LAYING" "angle.tBodyGyroMean.gravityMean." -0.02724448158
16 "LAYING" "angle.X.gravityMean." -0.445738962428571
16 "LAYING" "angle.Y.gravityMean." 0.0249855666714286
16 "LAYING" "angle.Z.gravityMean." -0.0976046191285714
16 "LAYING" "fBodyAcc.mean...X" -0.60531978583
16 "LAYING" "fBodyAcc.mean...Y" -0.555798324008571
16 "LAYING" "fBodyAcc.mean...Z" -0.660102028571429
16 "LAYING" "fBodyAcc.meanFreq...X" -0.216428439111429
16 "LAYING" "fBodyAcc.meanFreq...Y" -0.000845520401428573
16 "LAYING" "fBodyAcc.meanFreq...Z" -0.020739957
16 "LAYING" "fBodyAcc.std...X" -0.597395362755714
16 "LAYING" "fBodyAcc.std...Y" -0.5417718489
16 "LAYING" "fBodyAcc.std...Z" -0.548750351085714
16 "LAYING" "fBodyAccJemeanrk.energy...Y" -0.8648690117
16 "LAYING" "fBodyAccJerk.mean...X" -0.6454082217
16 "LAYING" "fBodyAccJerk.mean...Y" -0.654337730192857
16 "LAYING" "fBodyAccJerk.mean...Z" -0.765187788
16 "LAYING" "fBodyAccJerk.meanFreq...X" -0.06654205507
16 "LAYING" "fBodyAccJerk.meanFreq...Y" -0.211709344637429
16 "LAYING" "fBodyAccJerk.meanFreq...Z" -0.141746638192857
16 "LAYING" "fBodyAccJerk.std...X" -0.661719703385714
16 "LAYING" "fBodyAccJerk.std...Y" -0.659917140914286
16 "LAYING" "fBodyAccJerk.std...Z" -0.809476500714286
16 "LAYING" "fBodyAccMag.mean.." -0.593283034257143
16 "LAYING" "fBodyAccMag.meanFreq.." 0.0927895239857143
16 "LAYING" "fBodyAccMag.std.." -0.644367876771429
16 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.629676727228571
16 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.198109495995714
16 "LAYING" "fBodyBodyAccJerkMag.std.." -0.648017024742857
16 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.823131118
16 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.168705946291429
16 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.839242971571429
16 "LAYING" "fBodyBodyGyroMag.mean.." -0.703882055114286
16 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.0934893462142857
16 "LAYING" "fBodyBodyGyroMag.std.." -0.645941748085714
16 "LAYING" "fBodyGyro.mean...X" -0.663199105285714
16 "LAYING" "fBodyGyro.mean...Y" -0.700099684814286
16 "LAYING" "fBodyGyro.mean...Z" -0.663035398751429
16 "LAYING" "fBodyGyro.meanFreq...X" -0.103737875042857
16 "LAYING" "fBodyGyro.meanFreq...Y" -0.297685957817143
16 "LAYING" "fBodyGyro.meanFreq...Z" -0.0675408418157143
16 "LAYING" "fBodyGyro.std...X" -0.715357057514286
16 "LAYING" "fBodyGyro.std...Y" -0.5724767486
16 "LAYING" "fBodyGyro.std...Z" -0.673850741014286
16 "LAYING" "tBodyAcc.mean...X" 0.273340154142857
16 "LAYING" "tBodyAcc.mean...Y" -0.02047153491
16 "LAYING" "tBodyAcc.mean...Z" -0.108994603185714
16 "LAYING" "tBodyAcc.std...X" -0.598988126985714
16 "LAYING" "tBodyAcc.std...Y" -0.525735429882857
16 "LAYING" "tBodyAcc.std...Z" -0.561132032752857
16 "LAYING" "tBodyAccJerk.mean...X" 0.0703435403462857
16 "LAYING" "tBodyAccJerk.mean...Y" -0.00681840570985714
16 "LAYING" "tBodyAccJerk.mean...Z" -0.0188708040791857
16 "LAYING" "tBodyAccJerk.std...X" -0.636980129785714
16 "LAYING" "tBodyAccJerk.std...Y" -0.645002293732857
16 "LAYING" "tBodyAccJerk.std...Z" -0.787799134714286
16 "LAYING" "tBodyAccJerkMag.mean.." -0.6692164096
16 "LAYING" "tBodyAccJerkMag.std.." -0.636595732771429
16 "LAYING" "tBodyAccMag.mean.." -0.541523199198571
16 "LAYING" "tBodyAccMag.std.." -0.584134005114286
16 "LAYING" "tBodyGyro.mean...X" -0.0381738223371429
16 "LAYING" "tBodyGyro.mean...Y" -0.0866431658
16 "LAYING" "tBodyGyro.mean...Z" 0.11407441497
16 "LAYING" "tBodyGyro.std...X" -0.699910612494286
16 "LAYING" "tBodyGyro.std...Y" -0.611653922362857
16 "LAYING" "tBodyGyro.std...Z" -0.645228010357143
16 "LAYING" "tBodyGyroJerk.mean...X" -0.106306214842857
16 "LAYING" "tBodyGyroJerk.mean...Y" -0.0445968443871429
16 "LAYING" "tBodyGyroJerk.mean...Z" -0.0429240200428571
16 "LAYING" "tBodyGyroJerk.std...X" -0.738029469385714
16 "LAYING" "tBodyGyroJerk.std...Y" -0.824428724285714
16 "LAYING" "tBodyGyroJerk.std...Z" -0.778652457142857
16 "LAYING" "tBodyGyroJerkMag.mean.." -0.789116261
16 "LAYING" "tBodyGyroJerkMag.std.." -0.824528132714286
16 "LAYING" "tBodyGyroMag.mean.." -0.548432448114286
16 "LAYING" "tBodyGyroMag.std.." -0.628291289917143
16 "LAYING" "tGravityAcc.mean...X" 0.624904392428571
16 "LAYING" "tGravityAcc.mean...Y" 0.0585955164428571
16 "LAYING" "tGravityAcc.mean...Z" 0.152261812485714
16 "LAYING" "tGravityAcc.std...X" -0.970493446428571
16 "LAYING" "tGravityAcc.std...Y" -0.947756053571429
16 "LAYING" "tGravityAcc.std...Z" -0.931701472142857
16 "LAYING" "tGravityAccMag.mean.." -0.541523199198571
16 "LAYING" "tGravityAccMag.std.." -0.584134005114286
16 "SITTING" "angle.tBodyAccJerkMean..gravityMean." 0.0250124951115942
16 "SITTING" "angle.tBodyAccMean.gravity." 0.0284267950608696
16 "SITTING" "angle.tBodyGyroJerkMean.gravityMean." -0.0525093179782609
16 "SITTING" "angle.tBodyGyroMean.gravityMean." 0.0237763512449275
16 "SITTING" "angle.X.gravityMean." -0.473564901594203
16 "SITTING" "angle.Y.gravityMean." 0.136554946072464
16 "SITTING" "angle.Z.gravityMean." -0.0662511246491304
16 "SITTING" "fBodyAcc.mean...X" -0.554066455637681
16 "SITTING" "fBodyAcc.mean...Y" -0.554387497557971
16 "SITTING" "fBodyAcc.mean...Z" -0.606663009452464
16 "SITTING" "fBodyAcc.meanFreq...X" -0.25481905643913
16 "SITTING" "fBodyAcc.meanFreq...Y" 0.00875669237681159
16 "SITTING" "fBodyAcc.meanFreq...Z" 0.060365330884058
16 "SITTING" "fBodyAcc.std...X" -0.45976932942029
16 "SITTING" "fBodyAcc.std...Y" -0.555058043497101
16 "SITTING" "fBodyAcc.std...Z" -0.573589490231884
16 "SITTING" "fBodyAccJemeanrk.energy...Y" -0.846342554202899
16 "SITTING" "fBodyAccJerk.mean...X" -0.621793507913043
16 "SITTING" "fBodyAccJerk.mean...Y" -0.641630198042029
16 "SITTING" "fBodyAccJerk.mean...Z" -0.683922545637681
16 "SITTING" "fBodyAccJerk.meanFreq...X" -0.0839860927797101
16 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.200804340452174
16 "SITTING" "fBodyAccJerk.meanFreq...Z" -0.124135574971014
16 "SITTING" "fBodyAccJerk.std...X" -0.603153431765217
16 "SITTING" "fBodyAccJerk.std...Y" -0.629391507062319
16 "SITTING" "fBodyAccJerk.std...Z" -0.735981756666667
16 "SITTING" "fBodyAccMag.mean.." -0.519798917956522
16 "SITTING" "fBodyAccMag.meanFreq.." 0.0237646562608696
16 "SITTING" "fBodyAccMag.std.." -0.571437534492754
16 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.589434156384058
16 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.198648160542029
16 "SITTING" "fBodyBodyAccJerkMag.std.." -0.593901659008696
16 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.815822963768116
16 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.167297397878261
16 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.83242183173913
16 "SITTING" "fBodyBodyGyroMag.mean.." -0.745813796376812
16 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.0894280724405797
16 "SITTING" "fBodyBodyGyroMag.std.." -0.726153714202899
16 "SITTING" "fBodyGyro.mean...X" -0.71724339826087
16 "SITTING" "fBodyGyro.mean...Y" -0.742265989565217
16 "SITTING" "fBodyGyro.mean...Z" -0.699772563768116
16 "SITTING" "fBodyGyro.meanFreq...X" -0.173699706492754
16 "SITTING" "fBodyGyro.meanFreq...Y" -0.115121023144928
16 "SITTING" "fBodyGyro.meanFreq...Z" -0.0659475698521739
16 "SITTING" "fBodyGyro.std...X" -0.735777136086956
16 "SITTING" "fBodyGyro.std...Y" -0.741987318985507
16 "SITTING" "fBodyGyro.std...Z" -0.717320490144927
16 "SITTING" "tBodyAcc.mean...X" 0.268313221173913
16 "SITTING" "tBodyAcc.mean...Y" -0.0123231594771014
16 "SITTING" "tBodyAcc.mean...Z" -0.113888964376812
16 "SITTING" "tBodyAcc.std...X" -0.484100951057971
16 "SITTING" "tBodyAcc.std...Y" -0.53449630236087
16 "SITTING" "tBodyAcc.std...Z" -0.560847357072464
16 "SITTING" "tBodyAccJerk.mean...X" 0.0672863738275362
16 "SITTING" "tBodyAccJerk.mean...Y" -0.0178055949157971
16 "SITTING" "tBodyAccJerk.mean...Z" -0.0133401209769565
16 "SITTING" "tBodyAccJerk.std...X" -0.59474243157971
16 "SITTING" "tBodyAccJerk.std...Y" -0.6233792881
16 "SITTING" "tBodyAccJerk.std...Z" -0.710517966188406
16 "SITTING" "tBodyAccJerkMag.mean.." -0.619618162510145
16 "SITTING" "tBodyAccJerkMag.std.." -0.590213908357971
16 "SITTING" "tBodyAccMag.mean.." -0.465637395652174
16 "SITTING" "tBodyAccMag.std.." -0.503162757942029
16 "SITTING" "tBodyGyro.mean...X" -0.0206099126318841
16 "SITTING" "tBodyGyro.mean...Y" -0.0855580710318841
16 "SITTING" "tBodyGyro.mean...Z" 0.0562264828101449
16 "SITTING" "tBodyGyro.std...X" -0.729013817681159
16 "SITTING" "tBodyGyro.std...Y" -0.73978421884058
16 "SITTING" "tBodyGyro.std...Z" -0.690087412028985
16 "SITTING" "tBodyGyroJerk.mean...X" -0.0786460524449275
16 "SITTING" "tBodyGyroJerk.mean...Y" -0.0341338998275362
16 "SITTING" "tBodyGyroJerk.mean...Z" -0.0575886829811594
16 "SITTING" "tBodyGyroJerk.std...X" -0.803158136811594
16 "SITTING" "tBodyGyroJerk.std...Y" -0.805867662898551
16 "SITTING" "tBodyGyroJerk.std...Z" -0.791735601449275
16 "SITTING" "tBodyGyroJerkMag.mean.." -0.802103915942029
16 "SITTING" "tBodyGyroJerkMag.std.." -0.817245178695652
16 "SITTING" "tBodyGyroMag.mean.." -0.624833194681884
16 "SITTING" "tBodyGyroMag.std.." -0.70199860942029
16 "SITTING" "tGravityAcc.mean...X" 0.655230958173913
16 "SITTING" "tGravityAcc.mean...Y" -0.0781582759275362
16 "SITTING" "tGravityAcc.mean...Z" 0.0844515879565217
16 "SITTING" "tGravityAcc.std...X" -0.96907874942029
16 "SITTING" "tGravityAcc.std...Y" -0.966907269275362
16 "SITTING" "tGravityAcc.std...Z" -0.950891782898551
16 "SITTING" "tGravityAccMag.mean.." -0.465637395652174
16 "SITTING" "tGravityAccMag.std.." -0.503162757942029
16 "STANDING" "angle.tBodyAccJerkMean..gravityMean." 0.0301329845666667
16 "STANDING" "angle.tBodyAccMean.gravity." 0.034555303925641
16 "STANDING" "angle.tBodyGyroJerkMean.gravityMean." -0.0645313898717949
16 "STANDING" "angle.tBodyGyroMean.gravityMean." 0.106630915025641
16 "STANDING" "angle.X.gravityMean." -0.390503089871795
16 "STANDING" "angle.Y.gravityMean." -0.0443652040512821
16 "STANDING" "angle.Z.gravityMean." -0.235713718855128
16 "STANDING" "fBodyAcc.mean...X" -0.882586182435897
16 "STANDING" "fBodyAcc.mean...Y" -0.813903774358974
16 "STANDING" "fBodyAcc.mean...Z" -0.860389242564103
16 "STANDING" "fBodyAcc.meanFreq...X" -0.143169289011538
16 "STANDING" "fBodyAcc.meanFreq...Y" -0.00116152819230769
16 "STANDING" "fBodyAcc.meanFreq...Z" 0.0625940481996154
16 "STANDING" "fBodyAcc.std...X" -0.8808492095
16 "STANDING" "fBodyAcc.std...Y" -0.793182703820513
16 "STANDING" "fBodyAcc.std...Z" -0.826738412153846
16 "STANDING" "fBodyAccJemeanrk.energy...Y" -0.962766385384615
16 "STANDING" "fBodyAccJerk.mean...X" -0.896146202307692
16 "STANDING" "fBodyAccJerk.mean...Y" -0.872976937935897
16 "STANDING" "fBodyAccJerk.mean...Z" -0.904851642692308
16 "STANDING" "fBodyAccJerk.meanFreq...X" 0.150936042833333
16 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.132343193189744
16 "STANDING" "fBodyAccJerk.meanFreq...Z" -0.0169119903410256
16 "STANDING" "fBodyAccJerk.std...X" -0.904698773076923
16 "STANDING" "fBodyAccJerk.std...Y" -0.873340051717949
16 "STANDING" "fBodyAccJerk.std...Z" -0.922843655538461
16 "STANDING" "fBodyAccMag.mean.." -0.845783770384615
16 "STANDING" "fBodyAccMag.meanFreq.." 0.0535498164432051
16 "STANDING" "fBodyAccMag.std.." -0.856152267397436
16 "STANDING" "fBodyBodyAccJerkMag.mean.." -0.880763742692308
16 "STANDING" "fBodyBodyAccJerkMag.meanFreq.." 0.218841733697179
16 "STANDING" "fBodyBodyAccJerkMag.std.." -0.881794648717949
16 "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.924065516064103
16 "STANDING" "fBodyBodyGyroJerkMag.meanFreq.." 0.10025421319
16 "STANDING" "fBodyBodyGyroJerkMag.std.." -0.927627165294872
16 "STANDING" "fBodyBodyGyroMag.mean.." -0.874583286358974
16 "STANDING" "fBodyBodyGyroMag.meanFreq.." -0.0757066493425641
16 "STANDING" "fBodyBodyGyroMag.std.." -0.864546114487179
16 "STANDING" "fBodyGyro.mean...X" -0.859557605
16 "STANDING" "fBodyGyro.mean...Y" -0.891294316538462
16 "STANDING" "fBodyGyro.mean...Z" -0.882614035569231
16 "STANDING" "fBodyGyro.meanFreq...X" -0.0608255761019231
16 "STANDING" "fBodyGyro.meanFreq...Y" -0.191013577155128
16 "STANDING" "fBodyGyro.meanFreq...Z" -0.005744325
16 "STANDING" "fBodyGyro.std...X" -0.879302713589744
16 "STANDING" "fBodyGyro.std...Y" -0.873384528294872
16 "STANDING" "fBodyGyro.std...Z" -0.895029878974359
16 "STANDING" "tBodyAcc.mean...X" 0.272587390435897
16 "STANDING" "tBodyAcc.mean...Y" -0.0161753462734615
16 "STANDING" "tBodyAcc.mean...Z" -0.1106213915
16 "STANDING" "tBodyAcc.std...X" -0.880661931385897
16 "STANDING" "tBodyAcc.std...Y" -0.791122023051282
16 "STANDING" "tBodyAcc.std...Z" -0.828767991666667
16 "STANDING" "tBodyAccJerk.mean...X" 0.0738950992025641
16 "STANDING" "tBodyAccJerk.mean...Y" 0.0175560262903846
16 "STANDING" "tBodyAccJerk.mean...Z" 0.00311229492602564
16 "STANDING" "tBodyAccJerk.std...X" -0.895557314615385
16 "STANDING" "tBodyAccJerk.std...Y" -0.868611590474359
